cve_estado,municipio
sin,Culiacán
sin,Navolato
sin,Eldorado
sin,Badiraguato
sin,Cosalá
sin,Mocorito
sin,Guasave
sin,"Juan José Ríos"
sin,Ahome
sin,"Salvador Alvarado"
sin,Angostura
sin,Choix
sin,"El Fuerte"
sin,Sinaloa
sin,Mazatlán
sin,Escuinapa
sin,Concordia
sin,Elota
sin,Rosario
sin,"San Ignacio"
