cve_estado,municipio
nay,Tepic
nay,Tuxpan
nay,"Santiago Ixcuintla"
nay,Acaponeta
nay,Tecuala
nay,Huajicori
nay,"Del Nayar"
nay,"La Yesca"
nay,Ruíz
nay,Rosamorada
nay,Compostela
nay,"Bahía de Banderas"
nay,"San Blas"
nay,Xalisco
nay,"San Pedro Lagunillas"
nay,"Santa María del Oro"
nay,Jala
nay,Ahuacatlán
nay,"Ixtlán del Río"
nay,"Amatlán de Cañas"
