cve_estado,municipio
que,Querétaro
que,"El Marqués"
que,Colón
que,"Pinal de Amoles"
que,"Jalpan de Serra"
que,"Landa de Matamoros"
que,"Arroyo Seco"
que,Peñamiller
que,"Cadereyta de Montes"
que,"San Joaquín"
que,Tolimán
que,"Ezequiel Montes"
que,"Pedro Escobedo"
que,Tequisquiapan
que,"San Juan del Río"
que,"Amealco de Bonfil"
que,Corregidora
que,Huimilpan
