cve_estado,municipio
roo,"Othón P. Blanco"
roo,"Felipe Carrillo Puerto"
roo,"Lázaro Cárdenas"
roo,"Isla Mujeres"
roo,"Benito Juárez"
roo,"Puerto Morelos"
roo,Cozumel
roo,Solidaridad
roo,Tulum
roo,"José María Morelos"
roo,Bacalar
